id,sales
3001424,355.26923
3001425,295.54736
3001426,237.7613
3001427,173.55136
3001428,330.15402
3001429,31.112494
3001430,0.7495241
3001431,19.39556
3001432,35.282322
3001433,0.19226937
3001434,271.19586
3001435,11.083631
3001436,53.86276
3001437,17.35091
3001438,86.85684
3001439,12.391571
3001440,347.55957
3001441,291.61224
3001442,14.699416
3001443,8.809302
3001444,296.2436
3001445,109.51503
3001446,228.79396
3001447,269.94116
3001448,21.062502
3001449,2.894921
3001450,0.09620009
3001451,5.6588526
3001452,333.1262
3001453,0.045798533
3001454,316.3273
3001455,6.489041
3001456,332.24823
3001457,275.3264
3001458,168.37206
3001459,105.74251
3001460,76.50115
3001461,308.717
3001462,19.168482
3001463,1.1030648
3001464,20.329496
3001465,26.235851
3001466,0.090790145
3001467,119.10048
3001468,0.0688739
3001469,56.991398
3001470,12.440079
3001471,179.14919
3001472,8.146437
3001473,182.83359
3001474,127.791725
3001475,4.364056
3001476,5.684992
3001477,161.00645
3001478,32.676872
3001479,342.08264
3001480,273.22504
3001481,4.1744146
3001482,4.209993
3001483,0.050508324
3001484,5.123924
3001485,328.4401
3001486,0.050508324
3001487,223.49255
3001488,5.1803684
3001489,303.58542
3001490,242.81335
3001491,102.6892
3001492,29.830698
3001493,30.801249
3001494,124.55975
3001495,11.826675
3001496,0.6208823
3001497,12.066554
3001498,17.424715
3001499,0.30216983
3001500,106.2176
3001501,0.1505108
3001502,116.63451
3001503,12.686265
3001504,35.269672
3001505,0.2340831
3001506,228.0141
3001507,143.36092
3001508,2.4487717
3001509,1.1274902
3001510,134.27396
3001511,20.96553
3001512,369.71384
3001513,268.45645
3001514,2.2203276
3001515,5.9871097
3001516,0.45847684
3001517,4.762106
3001518,317.07138
3001519,0.15033145
3001520,335.43112
3001521,13.29429
3001522,355.55963
3001523,308.97488
3001524,292.45386
3001525,234.68643
3001526,105.45672
3001527,181.18813
3001528,24.058018
3001529,2.590186
3001530,22.447348
3001531,35.443542
3001532,0.31083038
3001533,236.72119
3001534,5.261512
3001535,49.795433
3001536,17.544786
3001537,141.8491
3001538,3.5067933
3001539,284.51794
3001540,259.17847
3001541,8.828468
3001542,8.324533
3001543,334.56918
3001544,76.87047
3001545,181.25044
3001546,250.93892
3001547,14.218494
3001548,6.1903048
3001549,0.050508324
3001550,5.1721063
3001551,329.0075
3001552,0.050508324
3001553,368.2684
3001554,14.179728
3001555,344.88586
3001556,367.135
3001557,323.79666
3001558,204.76892
3001559,65.803185
3001560,130.8023
3001561,13.076176
3001562,1.0271701
3001563,29.082418
3001564,24.613207
3001565,0.7961626
3001566,275.80984
3001567,0.07358369
3001568,142.72868
3001569,8.560684
3001570,58.21942
3001571,0.8710493
3001572,202.42354
3001573,285.1929
3001574,4.253285
3001575,4.2114964
3001576,186.5219
3001577,77.947685
3001578,355.931
3001579,257.2607
3001580,3.9395142
3001581,5.499267
3001582,0.3730888
3001583,5.119894
3001584,324.5989
3001585,0.050508324
3001586,357.68213
3001587,9.8993435
3001588,333.36053
3001589,357.5809
3001590,259.54242
3001591,179.53679
3001592,59.575993
3001593,319.21942
3001594,13.766064
3001595,1.0516648
3001596,22.913969
3001597,25.787418
3001598,0.09549994
3001599,255.33304
3001600,0.07358369
3001601,152.28372
3001602,10.612951
3001603,114.604294
3001604,1.2270846
3001605,114.620895
3001606,249.01036
3001607,4.416146
3001608,4.1583686
3001609,180.62401
3001610,64.37154
3001611,355.931
3001612,266.3028
3001613,5.686357
3001614,9.576859
3001615,1.0024179
3001616,15.344452
3001617,179.80768
3001618,0.08532156
3001619,347.2497
3001620,27.169773
3001621,194.8714
3001622,354.2378
3001623,334.27103
3001624,364.23553
3001625,317.70282
3001626,299.60986
3001627,74.51427
3001628,2.49829
3001629,52.465443
3001630,53.23871
3001631,0.60449904
3001632,358.98242
3001633,32.585445
3001634,80.007576
3001635,29.488106
3001636,211.34148
3001637,25.592772
3001638,25.810596
3001639,365.61642
3001640,16.519043
3001641,20.188713
3001642,300.77414
3001643,238.31174
3001644,117.9111
3001645,284.3047
3001646,74.22566
3001647,2.7561698
3001648,0.48462585
3001649,4.75729
3001650,324.26703
3001651,0.046779346
3001652,162.93387
3001653,3.7969992
3001654,301.9915
3001655,298.18546
3001656,130.96051
3001657,115.36425
3001658,42.731823
3001659,203.40334
3001660,4.9096327
3001661,0.28794938
3001662,13.019174
3001663,19.297617
3001664,0.24441427
3001665,176.02946
3001666,0.82261884
3001667,283.64243
3001668,8.490849
3001669,51.176197
3001670,0.7223105
3001671,56.191456
3001672,113.90014
3001673,1.8069955
3001674,3.6960707
3001675,105.41714
3001676,20.03772
3001677,317.84024
3001678,263.51904
3001679,3.667935
3001680,7.1285872
3001681,0.17270993
3001682,4.7179875
3001683,316.28418
3001684,0.04297202
3001685,363.57928
3001686,8.262094
3001687,262.78287
3001688,322.48376
3001689,234.25627
3001690,255.96742
3001691,64.46584
3001692,152.65388
3001693,11.399703
3001694,0.28414208
3001695,24.652235
3001696,25.26511
3001697,0.1278738
3001698,268.7275
3001699,1.1368976
3001700,173.5837
3001701,14.714385
3001702,33.17515
3001703,1.3662313
3001704,305.49335
3001705,242.40448
3001706,3.537451
3001707,5.716905
3001708,114.107155
3001709,69.39122
3001710,355.70084
3001711,254.80238
3001712,4.663717
3001713,1.3057232
3001714,0.046779346
3001715,5.3436956
3001716,329.7822
3001717,0.046779346
3001718,124.02684
3001719,3.129219
3001720,342.21204
3001721,227.68755
3001722,125.14179
3001723,137.0705
3001724,18.722075
3001725,151.49684
3001726,1.735142
3001727,0.28794938
3001728,11.558535
3001729,22.460497
3001730,0.1316811
3001731,113.64854
3001732,0.06985472
3001733,283.64243
3001734,14.0616
3001735,56.724907
3001736,0.25325963
3001737,66.60403
3001738,120.09225
3001739,0.31227627
3001740,0.9104599
3001741,48.991978
3001742,10.42865
3001743,318.53625
3001744,269.33243
3001745,1.7135397
3001746,5.8968277
3001747,0.033230357
3001748,4.7424164
3001749,324.6687
3001750,0.033230357
3001751,225.34853
3001752,7.626198
3001753,275.98718
3001754,350.62054
3001755,190.32356
3001756,123.08915
3001757,47.573612
3001758,133.99437
3001759,3.269355
3001760,0.4343908
3001761,29.551626
3001762,24.12919
3001763,0.28489187
3001764,210.96243
3001765,0.056305755
3001766,295.41895
3001767,14.644365
3001768,48.366066
3001769,1.0062889
3001770,238.28496
3001771,244.05504
3001772,1.4180347
3001773,3.3622859
3001774,204.3794
3001775,28.96265
3001776,354.44992
3001777,276.32452
3001778,0.29052833
3001779,3.0600276
3001780,0.2534493
3001781,4.5704103
3001782,331.31693
3001783,0.046779346
3001784,335.62756
3001785,7.945446
3001786,259.8066
3001787,337.40527
3001788,232.19069
3001789,104.54258
3001790,60.553135
3001791,132.72243
3001792,6.641409
3001793,4.202318
3001794,32.123554
3001795,36.53617
3001796,0.1582066
3001797,213.13582
3001798,1.5704978
3001799,190.37494
3001800,15.132479
3001801,41.80539
3001802,2.070456
3001803,172.65068
3001804,282.92426
3001805,2.8312135
3001806,5.250999
3001807,143.7974
3001808,29.092295
3001809,336.3308
3001810,254.1144
3001811,2.4530382
3001812,3.4521222
3001813,0.044723462
3001814,5.343727
3001815,313.96527
3001816,0.044723462
3001817,123.39023
3001818,2.784946
3001819,336.5618
3001820,229.3496
3001821,113.67719
3001822,114.090836
3001823,41.05832
3001824,145.02942
3001825,5.7527375
3001826,0.49839532
3001827,11.997827
3001828,32.000732
3001829,0.20896147
3001830,117.9236
3001831,0.06779884
3001832,290.78226
3001833,14.032737
3001834,58.615612
3001835,0.6326823
3001836,177.64313
3001837,108.248955
3001838,0.73625064
3001839,1.0590155
3001840,45.394737
3001841,17.371662
3001842,358.5668
3001843,265.87442
3001844,0.9376731
3001845,4.125669
3001846,0.06314362
3001847,4.866875
3001848,272.50305
3001849,0.06314362
3001850,351.80417
3001851,8.529308
3001852,305.89505
3001853,329.32864
3001854,203.1433
3001855,118.06493
3001856,75.42634
3001857,325.67123
3001858,6.5212445
3001859,0.5249984
3001860,29.321512
3001861,18.671442
3001862,0.21937464
3001863,232.77953
3001864,0.08621897
3001865,40.708946
3001866,17.235807
3001867,78.376
3001868,0.98193276
3001869,217.67038
3001870,231.23422
3001871,2.5959225
3001872,3.023415
3001873,111.076706
3001874,45.846287
3001875,355.95258
3001876,281.75742
3001877,1.3808123
3001878,3.295418
3001879,0.08731355
3001880,8.419368
3001881,267.61334
3001882,0.08731355
3001883,312.0564
3001884,6.5778584
3001885,249.2132
3001886,289.2053
3001887,159.6673
3001888,124.10076
3001889,116.04881
3001890,140.35944
3001891,56.148666
3001892,1.2038476
3001893,32.197544
3001894,41.012146
3001895,0.52112156
3001896,245.1521
3001897,20.051071
3001898,59.76331
3001899,14.499433
3001900,116.86409
3001901,8.385921
3001902,211.5741
3001903,293.05234
3001904,11.424825
3001905,13.882322
3001906,265.14697
3001907,68.79778
3001908,207.94597
3001909,263.95596
3001910,10.657169
3001911,4.981787
3001912,0.033230357
3001913,9.176328
3001914,259.23383
3001915,0.033230357
3001916,361.20325
3001917,10.455304
3001918,166.87
3001919,355.68506
3001920,134.99847
3001921,79.08509
3001922,115.66725
3001923,136.27365
3001924,30.030558
3001925,0.9786771
3001926,38.594654
3001927,67.09116
3001928,0.0677305
3001929,287.21875
3001930,17.488064
3001931,53.20022
3001932,17.357681
3001933,90.18679
3001934,10.568242
3001935,165.62874
3001936,325.1714
3001937,6.976716
3001938,11.214425
3001939,115.29051
3001940,73.85675
3001941,179.7781
3001942,167.30676
3001943,13.152186
3001944,7.3235235
3001945,0.29982597
3001946,5.4282207
3001947,300.0912
3001948,0.056452204
3001949,251.96634
3001950,5.978472
3001951,272.37595
3001952,345.2492
3001953,195.36363
3001954,242.16753
3001955,55.906315
3001956,131.04587
3001957,26.515177
3001958,1.5808424
3001959,23.395021
3001960,23.625446
3001961,0.14135395
3001962,312.71896
3001963,5.1004553
3001964,57.685623
3001965,15.9363165
3001966,58.621136
3001967,3.4225254
3001968,149.54903
3001969,285.26883
3001970,6.321146
3001971,8.674375
3001972,204.63055
3001973,51.600185
3001974,346.89804
3001975,214.34976
3001976,11.974798
3001977,3.4906583
3001978,0.47761884
3001979,6.6951632
3001980,263.80148
3001981,0.080619626
3001982,361.23306
3001983,6.751349
3001984,313.361
3001985,347.35638
3001986,193.52805
3001987,126.70371
3001988,80.12681
3001989,133.21855
3001990,23.949923
3001991,1.5039413
3001992,14.988187
3001993,18.631401
3001994,0.1815554
3001995,240.63779
3001996,16.400913
3001997,44.57529
3001998,15.270336
3001999,86.45267
3002000,6.7228746
3002001,319.0212
3002002,249.93245
3002003,5.2581606
3002004,8.0634365
3002005,336.31717
3002006,49.027946
3002007,177.01758
3002008,267.06076
3002009,20.994352
3002010,3.1659234
3002011,0.13914964
3002012,5.058418
3002013,297.3497
3002014,0.051731046
3002015,335.65866
3002016,8.418739
3002017,264.18677
3002018,351.30807
3002019,271.0759
3002020,169.51367
3002021,56.47075
3002022,135.74733
3002023,10.879385
3002024,2.1340408
3002025,27.136562
3002026,28.550308
3002027,0.21596907
3002028,335.5898
3002029,0.07480642
3002030,285.08835
3002031,14.170897
3002032,50.57901
3002033,1.9865777
3002034,138.00551
3002035,290.68924
3002036,2.685715
3002037,8.604215
3002038,161.60413
3002039,52.763844
3002040,352.90192
3002041,272.2659
3002042,4.1275215
3002043,6.6152663
3002044,0.051731046
3002045,8.787473
3002046,325.92407
3002047,0.051731046
3002048,362.5658
3002049,9.275208
3002050,320.51743
3002051,365.39996
3002052,218.90381
3002053,125.670715
3002054,106.46091
3002055,162.1284
3002056,27.689281
3002057,1.0481422
3002058,24.786594
3002059,41.493702
3002060,0.17739381
3002061,238.4788
3002062,16.39326
3002063,38.328495
3002064,17.222523
3002065,87.727104
3002066,9.956895
3002067,189.59975
3002068,272.11166
3002069,11.701204
3002070,8.798714
3002071,191.81992
3002072,66.33802
3002073,231.92763
3002074,274.11154
3002075,5.9993997
3002076,3.2406693
3002077,0.0641723
3002078,6.2891135
3002079,275.0178
3002080,0.0641723
3002081,364.59045
3002082,8.544753
3002083,280.12054
3002084,288.41888
3002085,173.75156
3002086,126.81805
3002087,109.28368
3002088,277.27386
3002089,28.432146
3002090,0.7722198
3002091,27.160557
3002092,31.613514
3002093,0.14907403
3002094,195.5171
3002095,14.14301
3002096,49.927876
3002097,12.433322
3002098,69.19835
3002099,8.199319
3002100,242.63084
3002101,232.49481
3002102,7.823844
3002103,7.574573
3002104,226.69305
3002105,51.795086
3002106,300.20856
3002107,256.72858
3002108,12.780824
3002109,5.5275846
3002110,0.11187428
3002111,5.948438
3002112,186.27446
3002113,0.061472706
3002114,219.54414
3002115,13.816039
3002116,189.2674
3002117,271.4334
3002118,268.32883
3002119,164.9184
3002120,60.04207
3002121,133.63377
3002122,9.031213
3002123,0.18713547
3002124,18.397413
3002125,26.142921
3002126,0.15686592
3002127,250.76408
3002128,0.08454807
3002129,73.04009
3002130,16.134495
3002131,93.297104
3002132,3.4370236
3002133,194.16003
3002134,271.8341
3002135,2.833064
3002136,2.5034785
3002137,214.28821
3002138,110.62907
3002139,280.4757
3002140,257.8399
3002141,1.0882938
3002142,13.40899
3002143,0.033230357
3002144,17.448595
3002145,168.44252
3002146,0.033230357
3002147,270.65295
3002148,25.338762
3002149,150.4658
3002150,334.44812
3002151,371.961
3002152,352.8953
3002153,349.9284
3002154,344.21323
3002155,84.21311
3002156,4.2768946
3002157,96.76012
3002158,124.21737
3002159,0.2744004
3002160,364.77643
3002161,31.78574
3002162,52.725807
3002163,43.901627
3002164,276.36838
3002165,22.104689
3002166,24.838768
3002167,368.40536
3002168,31.942131
3002169,31.337126
3002170,289.75772
3002171,312.0835
3002172,102.05113
3002173,178.09898
3002174,82.53038
3002175,14.641165
3002176,0.038351037
3002177,13.749836
3002178,163.28427
3002179,0.038351037
3002180,120.98881
3002181,23.897902
3002182,183.63847
3002183,194.48857
3002184,375.22806
3002185,310.98837
3002186,276.70596
3002187,317.32013
3002188,112.63986
3002189,1.5766822
3002190,59.46517
3002191,79.46898
3002192,0.71778435
3002193,368.22473
3002194,32.169525
3002195,45.904484
3002196,28.018906
3002197,194.35886
3002198,16.921997
3002199,37.604404
3002200,370.8773
3002201,18.910421
3002202,26.280983
3002203,280.59103
3002204,254.8851
3002205,106.37059
3002206,258.30615
3002207,75.450836
3002208,9.802819
3002209,0.035566844
3002210,18.53211
3002211,118.913956
3002212,0.12672944
3002213,321.61624
3002214,12.399639
3002215,177.18483
3002216,234.02705
3002217,352.60406
3002218,115.41097
3002219,228.49371
3002220,212.56546
3002221,40.754032
3002222,3.0407588
3002223,43.375637
3002224,30.42099
3002225,0.39264748
3002226,367.5353
3002227,26.399109
3002228,50.580025
3002229,19.378391
3002230,111.08449
3002231,9.362148
3002232,171.91751
3002233,342.34387
3002234,20.037472
3002235,39.024326
3002236,317.12445
3002237,125.58471
3002238,154.75433
3002239,206.66312
3002240,38.3066
3002241,14.181572
3002242,0.035566844
3002243,20.60729
3002244,120.15022
3002245,0.046058323
3002246,327.9091
3002247,17.901098
3002248,152.22983
3002249,335.43738
3002250,349.4301
3002251,324.21667
3002252,232.76617
3002253,222.59705
3002254,50.343636
3002255,1.831492
3002256,70.62177
3002257,71.738716
3002258,0.82318586
3002259,306.5489
3002260,39.022858
3002261,48.6176
3002262,34.29329
3002263,179.99925
3002264,12.238628
3002265,17.780148
3002266,378.6602
3002267,19.697105
3002268,26.780205
3002269,336.00824
3002270,228.01689
3002271,115.271355
3002272,283.09982
3002273,59.915527
3002274,10.098944
3002275,0.035566844
3002276,19.3918
3002277,117.15607
3002278,0.035566844
3002279,361.12842
3002280,16.720469
3002281,169.45383
3002282,337.4585
3002283,368.0202
3002284,92.71368
3002285,173.87645
3002286,207.23238
3002287,35.309566
3002288,0.49742174
3002289,30.7887
3002290,68.86769
3002291,0.27673694
3002292,361.9632
3002293,31.85483
3002294,74.805145
3002295,16.621645
3002296,120.25747
3002297,5.515233
3002298,265.05304
3002299,356.37375
3002300,14.327036
3002301,24.861868
3002302,320.0961
3002303,87.14665
3002304,201.40797
3002305,251.47382
3002306,19.301394
3002307,10.299491
3002308,0.038351037
3002309,12.258423
3002310,161.1695
3002311,0.038351037
3002312,304.94528
3002313,22.824162
3002314,138.65755
3002315,335.0471
3002316,355.4308
3002317,367.9471
3002318,314.826
3002319,316.4521
3002320,63.623383
3002321,1.6951058
3002322,45.02616
3002323,69.35668
3002324,0.41867065
3002325,365.00656
3002326,12.458683
3002327,41.07794
3002328,18.295965
3002329,223.71957
3002330,16.356155
3002331,320.87924
3002332,365.2781
3002333,16.706001
3002334,27.482225
3002335,256.53882
3002336,223.62074
3002337,119.31363
3002338,230.38689
3002339,76.3571
3002340,5.0403905
3002341,0.3880381
3002342,7.5409336
3002343,300.90436
3002344,0.08532156
3002345,348.96042
3002346,20.898188
3002347,274.18015
3002348,328.54257
3002349,219.29622
3002350,79.2487
3002351,80.27847
3002352,149.03629
3002353,34.7271
3002354,1.0993476
3002355,27.259409
3002356,26.501823
3002357,0.3369831
3002358,199.78635
3002359,11.941189
3002360,129.20755
3002361,15.298876
3002362,61.17243
3002363,6.5564847
3002364,243.37236
3002365,253.6548
3002366,2.8819294
3002367,6.350083
3002368,223.67378
3002369,52.86183
3002370,222.51053
3002371,283.16663
3002372,8.312363
3002373,8.849647
3002374,0.06605901
3002375,13.937792
3002376,165.13058
3002377,0.06605901
3002378,368.4835
3002379,28.05525
3002380,164.87932
3002381,344.5092
3002382,353.14035
3002383,93.24667
3002384,141.38803
3002385,183.63295
3002386,85.67271
3002387,1.3645622
3002388,51.810234
3002389,38.742165
3002390,0.19172175
3002391,343.90372
3002392,17.656796
3002393,108.64211
3002394,17.849665
3002395,131.63977
3002396,7.6391673
3002397,350.65253
3002398,362.5408
3002399,11.346039
3002400,20.694128
3002401,345.53967
3002402,76.16578
3002403,187.1617
3002404,231.6161
